BookId	Title	Author	Url
1783	Much Ado About Nothing	William Shakespeare	https://web.archive.org/web/20230330202918/https://www.sparknotes.com/shakespeare/muchado/
19810	My Antonia	Willa Cather	https://web.archive.org/web/20230205150359/https://www.litcharts.com/lit/my-antonia
19810	My Antonia	Willa Cather	https://web.archive.org/web/20230330202918/https://www.gradesaver.com/my-antonia
11620	My Brilliant Career	Miles Franklin	https://web.archive.org/web/20240206000658/https://www.litcharts.com/lit/my-brilliant-career
29433	Nature	Ralph Waldo Emerson	https://web.archive.org/web/20240206000818/https://www.litcharts.com/lit/nature
2434	New Atlantis	Francis Bacon	https://web.archive.org/web/20230330202918/https://www.gradesaver.com/new-atlantis
1709	New Grub Street	George Gissing	https://web.archive.org/web/20230330202918/https://www.gradesaver.com/new-grub-street
3261	News from Nowhere	William Morris	https://web.archive.org/web/20230330202918/https://www.gradesaver.com/news-from-nowhere
4276	North and South	Elizabeth Gaskell	https://web.archive.org/web/20230330202918/https://www.gradesaver.com/north-and-south
4276	North and South	Elizabeth Gaskell	https://web.archive.org/web/20240603120603/https://www.litcharts.com/lit/north-and-south
24	O Pioneers	Willa Cather	https://web.archive.org/web/20230330202918/https://www.gradesaver.com/o-pioneers
24	O Pioneers!	Willa Cather	https://web.archive.org/web/20231210143037/https://www.litcharts.com/lit/o-pioneers
24	O Pioneers!	Willa Cather	https://web.archive.org/web/20230330202918/https://www.sparknotes.com/lit/opioneers/
130	Orthodoxy	G.K. Chesterton	https://web.archive.org/web/20230330202918/https://www.gradesaver.com/orthodoxy
1793	Othello	William Shakespeare	https://web.archive.org/web/20230330202918/https://www.gradesaver.com/othello
1793	Othello	William Shakespeare	https://web.archive.org/web/20230330202918/https://www.sparknotes.com/shakespeare/othello/
1793	Othello	William Shakespeare	https://web.archive.org/web/20230330202918/https://www.cliffsnotes.com/literature/o/othello/play-summary
1793	Othello	William Shakespeare	https://web.archive.org/web/20230328054912/https://www.litcharts.com/lit/othello
883	Our Mutual Friend	Charles Dickens	https://web.archive.org/web/20230330202918/https://www.gradesaver.com/our-mutual-friend
20	Paradise Lost	John Milton	https://web.archive.org/web/20230330202918/https://www.gradesaver.com/paradise-lost
20	Paradise Lost	John Milton	https://web.archive.org/web/20230330202918/https://www.sparknotes.com/poetry/paradiselost/
20	Paradise Lost	John Milton	https://web.archive.org/web/20230316194907/https://www.litcharts.com/lit/paradise-lost
20	Paradise Lost	John Milton	https://web.archive.org/web/20230330202918/https://www.cliffsnotes.com/literature/p/paradise-lost/poem-summary
36115	Peccavi	E.W. Hornung	https://web.archive.org/web/20230330202918/https://www.gradesaver.com/peccavi
13329	Pelléas and Mélisande	Maurice Maeterlinck	https://web.archive.org/web/20230330202918/https://www.gradesaver.com/pell%C3%A9as-and-m%C3%A9lisande
16	Peter Pan	J. M. Barrie	https://web.archive.org/web/20230330202918/https://www.gradesaver.com/peter-pan
16	Peter Pan	J.M. Barrie	https://web.archive.org/web/20230307131139/https://www.litcharts.com/lit/peter-pan
1332	Peter Pan in Kensington Gardens	J. M. Barrie	https://web.archive.org/web/20230330202918/https://www.gradesaver.com/peter-pan-in-kensington-gardens
21943	Peter Schlemihl	Adelbert von Chamisso	https://web.archive.org/web/20230330202918/https://www.gradesaver.com/peter-schlemihl
1977	Phaedra	Jean Racine	https://web.archive.org/web/20230330202918/https://www.cliffsnotes.com/literature/p/phaedra/play-summary
10850	Philaster	Francis Beaumont	https://web.archive.org/web/20230330202918/https://www.gradesaver.com/philaster
4217	Portrait of the Artist as a Young Man	James Joyce	https://web.archive.org/web/20230330202918/https://www.gradesaver.com/portrait-of-the-artist-as-a-young-man
42671	Pride and Prejudice	Jane Austen	https://web.archive.org/web/20230330202918/https://www.gradesaver.com/pride-and-prejudice
42671	Pride and Prejudice	Jane Austen	https://web.archive.org/web/20230330202918/https://www.sparknotes.com/lit/pride/
42671	Pride and Prejudice	Jane Austen	https://web.archive.org/web/20230401211318/https://www.litcharts.com/lit/pride-and-prejudice
42671	Pride and Prejudice	Jane Austen	https://web.archive.org/web/20230330202918/https://www.cliffsnotes.com/literature/p/pride-and-prejudice/book-summary
2276	Private Memoirs and Confessions of a Justified Sinner	James Hogg	https://web.archive.org/web/20230330202918/https://www.gradesaver.com/private-memoirs-and-confessions-of-a-justified-sinner
34953	Quicksands	Adolf Streckfuss	https://web.archive.org/web/20230330202918/https://www.gradesaver.com/quicksands
2853	Quo Vadis	Henryk Sienkiewicz	https://web.archive.org/web/20230330202918/https://www.gradesaver.com/quo-vadis
2802	Ramona	Helen Hunt Jackson	https://web.archive.org/web/20230330202918/https://www.gradesaver.com/ramona
1505	Rape of Lucrece	William Shakespeare	https://web.archive.org/web/20230330202918/https://www.gradesaver.com/rape-of-lucrece
17500	Return of the Native	Thomas Hardy	https://web.archive.org/web/20230330202918/https://www.gradesaver.com/return-of-the-native
2250	Richard II	William Shakespeare	https://web.archive.org/web/20240612175610/https://www.litcharts.com/lit/richard-ii
2250	Richard II	William Shakespeare	https://web.archive.org/web/20230330202918/https://www.cliffsnotes.com/literature/r/richard-ii/play-summary
2250	Richard II	William Shakespeare	https://web.archive.org/web/20230330202918/https://www.sparknotes.com/shakespeare/richardii/
2257	Richard III	William Shakespeare	https://web.archive.org/web/20230330202918/https://www.cliffsnotes.com/literature/r/richard-iii/play-summary
2257	Richard III	William Shakespeare	https://web.archive.org/web/20230330202918/https://www.sparknotes.com/shakespeare/richardiii/
2257	Richard III	William Shakespeare	https://web.archive.org/web/20230326052348/https://www.litcharts.com/lit/richard-iii
994	Riders to the Sea	J. M. Synge	https://web.archive.org/web/20230625103441/https://www.litcharts.com/lit/riders-to-the-sea
994	Riders to the Sea	John Millington Synge	https://web.archive.org/web/20230330202918/https://www.gradesaver.com/riders-to-the-sea
176	Roderick Hudson	Henry James	https://web.archive.org/web/20230330202918/https://www.gradesaver.com/roderick-hudson
1777	Romeo and Juliet	William Shakespeare	https://web.archive.org/web/20230331021419/https://www.litcharts.com/lit/romeo-and-juliet
1777	Romeo and Juliet	William Shakespeare	https://web.archive.org/web/20230330202918/https://www.cliffsnotes.com/literature/r/romeo-and-juliet/romeo-and-juliet-at-a-glance
1777	Romeo and Juliet	William Shakespeare	https://web.archive.org/web/20230330202918/https://www.gradesaver.com/romeo-and-juliet
1777	Romeo and Juliet	William Shakespeare	https://web.archive.org/web/20230330202918/https://www.sparknotes.com/shakespeare/romeojuliet/
42704	Salome	Oscar Wilde	https://web.archive.org/web/20230330202918/https://www.gradesaver.com/salome
42704	Salomé	Oscar Wilde	https://web.archive.org/web/20230330202918/https://www.sparknotes.com/drama/salome/
220	Secret Sharer	Joseph Conrad	https://web.archive.org/web/20230330202918/https://www.gradesaver.com/secret-sharer
16966	Shakespearean Tragedy	A.C. Bradley	https://web.archive.org/web/20230330202918/https://www.gradesaver.com/shakespearean-tragedy
58344	Siddhartha	Hermann Hesse	https://web.archive.org/web/20230330202918/https://www.gradesaver.com/siddhartha
58344	Siddhartha	Hermann Hesse	https://web.archive.org/web/20230330202918/https://www.sparknotes.com/lit/siddhartha/
58344	Siddhartha	Hermann Hesse	https://web.archive.org/web/20230330202918/https://www.cliffsnotes.com/literature/s/siddhartha/about-siddhartha
58344	Siddhartha	Hermann Hesse	https://web.archive.org/web/20230531204431/https://www.litcharts.com/lit/siddhartha
550	Silas Marner	George Eliot	https://web.archive.org/web/20230330202918/https://www.cliffsnotes.com/literature/s/silas-marner/book-summary
550	Silas Marner	George Eliot	https://web.archive.org/web/2022/https://www.sparknotes.com/lit/silas/
550	Silas Marner	George Eliot	https://web.archive.org/web/20230330202918/https://www.gradesaver.com/silas-marner
550	Silas Marner	George Eliot	https://web.archive.org/web/20230616121504/https://www.litcharts.com/lit/silas-marner
5267	Sister Carrie	Theodore Dreiser	https://web.archive.org/web/20230330202918/https://www.sparknotes.com/lit/sistercarrie/
5267	Sister Carrie	Theodore Dreiser	https://web.archive.org/web/20240206004803/https://www.litcharts.com/lit/sister-carrie
5267	Sister Carrie	Theodore Dreiser	https://web.archive.org/web/20230330202918/https://www.gradesaver.com/sister-carrie
5267	Sister Carrie	Theodore Dreiser	https://web.archive.org/web/20230330202918/https://www.cliffsnotes.com/literature/s/sister-carrie/book-summary
391	Song of Roland	Anonymous	https://web.archive.org/web/20230330202918/https://www.sparknotes.com/lit/songofroland/
391	Song of Roland	Anonymous - Song of Roland	https://web.archive.org/web/20230330202918/https://www.gradesaver.com/song-of-roland
47634	Sons and Lovers	D. H. Lawrence	https://web.archive.org/web/20220308043528/https://www.litcharts.com/lit/sons-and-lovers
47634	Sons and Lovers	D.H. Lawrence	https://web.archive.org/web/20230330202918/https://www.sparknotes.com/lit/sonsandlovers/
47634	Sons and Lovers	D.H. Lawrence	https://web.archive.org/web/20230330202918/https://www.gradesaver.com/sons-and-lovers
35330	Spanish Tragedy	Thomas Kyd	https://web.archive.org/web/20230330202918/https://www.sparknotes.com/drama/spanishtragedy/
3470	Such is Life	Joseph Furphy	https://web.archive.org/web/20230330202918/https://www.gradesaver.com/such-is-life
166	Summer	Edith Wharton	https://web.archive.org/web/20230330202918/https://www.gradesaver.com/summer
7178	Swann's Way	Marcel Proust	https://web.archive.org/web/20230330202918/https://www.sparknotes.com/lit/swannsway/
7178	Swann's Way	Marcel Proust	https://web.archive.org/web/20230330202918/https://www.gradesaver.com/swanns-way
58340	Tarr	Wyndham Lewis	https://web.archive.org/web/20230330202918/https://www.gradesaver.com/tarr
28488	Tartuffe	Jean-Baptiste Moliere	https://web.archive.org/web/20230330202918/https://www.gradesaver.com/tartuffe
59899	Ten Days in a Mad-House	Nellie Bly	https://web.archive.org/web/20230330202918/https://www.gradesaver.com/ten-days-in-a-mad-house
15396	Tender Buttons	Gertrude Stein	https://web.archive.org/web/20230330202918/https://www.gradesaver.com/tender-buttons
3012	The Acharnians	Aristophanes	https://web.archive.org/web/20230330202918/https://www.gradesaver.com/the-acharnians
76	The Adventures of Huckleberry Finn	Mark Twain	https://web.archive.org/web/20230330202918/https://www.gradesaver.com/the-adventures-of-huckleberry-finn
76	The Adventures of Huckleberry Finn	Mark Twain	https://web.archive.org/web/20230330202918/https://www.sparknotes.com/lit/huckfinn/
1661	The Adventures of Sherlock Holmes	Sir Arthur Conan Doyle	https://web.archive.org/web/20230330202918/https://www.gradesaver.com/the-adventures-of-sherlock-holmes
74	The Adventures of Tom Sawyer	Mark Twain	https://web.archive.org/web/20230330202918/https://www.cliffsnotes.com/literature/a/the-adventures-of-tom-sawyer/book-summary
74	The Adventures of Tom Sawyer	Mark Twain	https://web.archive.org/web/20230330202918/https://www.gradesaver.com/the-adventures-of-tom-sawyer
74	The Adventures of Tom Sawyer	Mark Twain	https://web.archive.org/web/20230331032519/https://www.litcharts.com/lit/the-adventures-of-tom-sawyer
74	The Adventures of Tom Sawyer	Mark Twain	https://web.archive.org/web/20230330202918/https://www.sparknotes.com/lit/tomsawyer/
541	The Age of Innocence	Edith Wharton	https://web.archive.org/web/20230330202918/https://www.cliffsnotes.com/literature/a/the-age-of-innocence/book-summary
541	The Age of Innocence	Edith Wharton	https://web.archive.org/web/20230330202918/https://www.gradesaver.com/the-age-of-innocence
541	The Age of Innocence	Edith Wharton	https://web.archive.org/web/20230221032445/https://www.litcharts.com/lit/the-age-of-innocence
541	The Age of Innocence	Edith Wharton	https://web.archive.org/web/20230330202918/https://www.sparknotes.com/lit/ageofinnocence/
4081	The Alchemist	Ben Jonson	https://web.archive.org/web/20240206005926/https://www.litcharts.com/lit/the-alchemist-ben-jonson
177	The American	Henry James	https://web.archive.org/web/20230330202918/https://www.sparknotes.com/lit/american/
177	The American	Henry James	https://web.archive.org/web/20230330202918/https://www.gradesaver.com/the-american
177	The American	Henry James	https://web.archive.org/web/20230330202918/https://www.cliffsnotes.com/literature/a/the-american/book-summary
211	The Aspern Papers	Henry James	https://web.archive.org/web/20230330202918/https://www.gradesaver.com/the-aspern-papers
148	The Autobiography of Benjamin Franklin	Benjamin Franklin	https://web.archive.org/web/20230330202918/https://www.cliffsnotes.com/literature/a/the-autobiography-of-benjamin-franklin/book-summary
148	The Autobiography of Benjamin Franklin	Benjamin Franklin	https://web.archive.org/web/20230330202918/https://www.gradesaver.com/the-autobiography-of-benjamin-franklin
148	The Autobiography of Benjamin Franklin	Benjamin Franklin	https://web.archive.org/web/20231203004403/https://www.litcharts.com/lit/the-autobiography-of-benjamin-franklin
148	The Autobiography of Benjamin Franklin	Benjamin Franklin	https://web.archive.org/web/20230330202918/https://www.sparknotes.com/lit/franklinautobio/
11012	The Autobiography of an Ex-Colored Man	James Weldon Johnson	https://web.archive.org/web/20230330202918/https://www.gradesaver.com/the-autobiography-of-an-excolored-man
58985	The Babees Book	Frederick James Furnivall	https://web.archive.org/web/20230330202918/https://www.gradesaver.com/the-babees-book
5265	The Ball and the Cross	G.K. Chesterton	https://web.archive.org/web/20230330202918/https://www.gradesaver.com/the-ball-and-the-cross
301	The Ballad of Reading Gaol	Oscar Wilde	https://web.archive.org/web/20230330202918/https://www.gradesaver.com/the-ballad-of-reading-gaol
1719	The Ballad of the White Horse	G.K. Chesterton	https://web.archive.org/web/20230330202918/https://www.gradesaver.com/the-ballad-of-the-white-horse
1093	The Beast in the Jungle	Henry James	https://web.archive.org/web/20240206010650/https://www.litcharts.com/lit/the-beast-in-the-jungle
1093	The Beast in the Jungle	Henry James	https://web.archive.org/web/20230330202918/https://www.gradesaver.com/the-beast-in-the-jungle
9830	The Beautiful and Damned	F. Scott Fitzgerald	https://web.archive.org/web/20240614175601/https://www.litcharts.com/lit/the-beautiful-and-damned
9830	The Beautiful and the Damned	F. Scott Fitzgerald	https://web.archive.org/web/20230330202918/https://www.gradesaver.com/the-beautiful-and-the-damned
9830	The Beautiful and the Damned	F. Scott Fitzgerald	https://web.archive.org/web/20230330202918/https://www.sparknotes.com/lit/beautiful-and-the-damned/
2421	The Beggar's Opera	John Gay	https://web.archive.org/web/20230330202918/https://www.gradesaver.com/the-beggars-opera
47604	The Belle's Stratagem	Hannah Cowley	https://web.archive.org/web/20230330202918/https://www.gradesaver.com/the-belles-stratagem
3013	The Birds	Aristophanes	https://web.archive.org/web/20230330202918/https://www.gradesaver.com/the-birds
52695	The Blessed Damozel	Dante Gabriel Rossetti	https://web.archive.org/web/20230330202918/https://www.gradesaver.com/the-blessed-damozel
2081	The Blithedale Romance	Nathaniel Hawthorne	https://web.archive.org/web/20240206011049/https://www.litcharts.com/lit/the-blithedale-romance
2081	The Blithedale Romance	Nathaniel Hawthorne	https://web.archive.org/web/20230330202918/https://www.gradesaver.com/the-blithedale-romance
28054	The Brothers Karamazov	Fyodor Dostoevsky	https://web.archive.org/web/20230330202918/https://www.sparknotes.com/lit/brothersk/
28054	The Brothers Karamazov	Fyodor Dostoevsky	https://web.archive.org/web/20230330202918/https://www.cliffsnotes.com/literature/b/the-brothers-karamazov/book-summary
28054	The Brothers Karamazov	Fyodor Dostoevsky	https://web.archive.org/web/20230107184832/https://www.litcharts.com/lit/the-brothers-karamazov
28054	The Brothers Karamazov	Fyodor Dostoevsky	https://web.archive.org/web/20230330202918/https://www.gradesaver.com/the-brothers-karamazov
14522	The Canterville Ghost	Oscar Wilde	https://web.archive.org/web/20210731225334/https://www.litcharts.com/lit/the-canterville-ghost
14522	The Canterville Ghost	Oscar Wilde	https://web.archive.org/web/20230330202918/https://www.gradesaver.com/the-canterville-ghost
696	The Castle of Otranto	Horace Walpole	https://web.archive.org/web/20221225032717/https://www.litcharts.com/lit/the-castle-of-otranto
696	The Castle of Otranto	Horace Walpole	https://web.archive.org/web/20230330202918/https://www.gradesaver.com/the-castle-of-otranto
2562	The Clouds	Aristophanes	https://web.archive.org/web/20230330202918/https://www.sparknotes.com/drama/theclouds/
2562	The Clouds	Aristophanes	https://web.archive.org/web/20230330202918/https://www.gradesaver.com/the-clouds
1769	The Comedy of Errors	William Shakespeare	https://web.archive.org/web/20240213124316/https://www.litcharts.com/lit/the-comedy-of-errors
1769	The Comedy of Errors	William Shakespeare	https://web.archive.org/web/20230330202918/https://www.sparknotes.com/shakespeare/errors/
11666	The Conjure Woman	Charles W. Chesnutt	https://web.archive.org/web/20230330202918/https://www.gradesaver.com/the-conjure-woman
7089	The Consolidator	Daniel Defoe	https://web.archive.org/web/20230330202918/https://www.gradesaver.com/the-consolidator
12431	The Coquette	Hannah Webster Foster	https://web.archive.org/web/20230330202918/https://www.gradesaver.com/the-coquette
12431	The Coquette	Hannah Webster Foster	https://web.archive.org/web/20240206012140/https://www.litcharts.com/lit/the-coquette
11052	The Custom of the Country	Edith Wharton	https://web.archive.org/web/20230330202918/https://www.gradesaver.com/the-custom-of-the-country
11052	The Custom of the Country	Edith Wharton	https://web.archive.org/web/20230331025121/https://www.litcharts.com/lit/the-custom-of-the-country
10102	The Czar's Spy	William Le Queux	https://web.archive.org/web/20230330202918/https://www.gradesaver.com/the-czars-spy
3285	The Deerslayer	James Fenimore Cooper	https://web.archive.org/web/20230330202918/https://www.cliffsnotes.com/literature/d/the-deerslayer/book-summary
3285	The Deerslayer	James Fenimore Cooper	https://web.archive.org/web/20230330202918/https://www.gradesaver.com/the-deerslayer
22650	The Defence of Guenevere and Other Poems	William Morris	https://web.archive.org/web/20230330202918/https://www.gradesaver.com/the-defence-of-guenevere-and-other-poems
2300	The Descent of Man, and Selection in Relation to Sex	Charles Darwin	https://web.archive.org/web/20230330202918/https://www.gradesaver.com/the-descent-of-man-and-selection-in-relation-to-sex
3331	The Diary of Samuel Pepys	Samuel Pepys	https://web.archive.org/web/20230330202918/https://www.gradesaver.com/the-diary-of-samuel-pepys
51564	The Doctor's Dilemma	George Bernard Shaw	https://web.archive.org/web/20230330202918/https://www.gradesaver.com/the-doctors-dilemma
2232	The Duchess of Malfi	John Webster	https://web.archive.org/web/20231016144609/https://www.litcharts.com/lit/the-duchess-of-malfi
2232	The Duchess of Malfi	John Webster	https://web.archive.org/web/20230330202918/https://www.gradesaver.com/the-duchess-of-malfi
1604	The Ebb-Tide	Robert Louis Stevenson	https://web.archive.org/web/20230330202918/https://www.gradesaver.com/the-ebb-tide
2044	The Education of Henry Adams	Henry Adams	https://web.archive.org/web/20230330202918/https://www.gradesaver.com/the-education-of-henry-adams
2044	The Education of Henry Adams	Henry Adams	https://web.archive.org/web/20230330202918/https://www.cliffsnotes.com/literature/e/the-education-of-henry-adams/book-summary
932	The Fall of the House of Usher	Edgar Allan Poe	https://web.archive.org/web/20230330202918/https://www.gradesaver.com/the-fall-of-the-house-of-usher
645	The Figure in the Carpet	Henry James	https://web.archive.org/web/20230330202918/https://www.gradesaver.com/the-figure-in-the-carpet
36098	The Flowers of Evil	Charles Baudelaire	https://web.archive.org/web/20230330202918/https://www.gradesaver.com/the-flowers-of-evil
18883	The Four Feathers	A.E.W. Mason	https://web.archive.org/web/20230330202918/https://www.gradesaver.com/the-four-feathers
7998	The Frogs	Aristophanes	https://web.archive.org/web/20230330202918/https://www.gradesaver.com/the-frogs
2197	The Gambler	Fyodor Dostoevsky	https://web.archive.org/web/20230330202918/https://www.gradesaver.com/the-gambler
3623	The Golden Bough	James George Frazer	https://web.archive.org/web/20230330202918/https://www.gradesaver.com/the-golden-bough
4264	The Golden Bowl	Henry James	https://web.archive.org/web/20230330202918/https://www.gradesaver.com/the-golden-bowl
2775	The Good Soldier	Ford Madox Ford	https://web.archive.org/web/20230330202918/https://www.sparknotes.com/lit/goodsoldier/
2775	The Good Soldier	Ford Madox Ford	https://web.archive.org/web/20230330202918/https://www.gradesaver.com/the-good-soldier
8578	The Grand Inquisitor	Fyodor Dostoevsky	https://web.archive.org/web/20230330202918/https://www.gradesaver.com/the-grand-inquisitor
4015	The Hairy Ape	Eugene O’Neill	https://web.archive.org/web/20230512190919/https://www.litcharts.com/lit/the-hairy-ape
4015	The Hairy Ape	Eugene O'Neill	https://web.archive.org/web/20230330202918/https://www.gradesaver.com/the-hairy-ape
30120	The Happy Prince and Other Tales	Oscar Wilde	https://web.archive.org/web/20230330202918/https://www.gradesaver.com/the-happy-prince-and-other-tales
170	The Haunted Hotel	Wilkie Collins	https://web.archive.org/web/20230330202918/https://www.gradesaver.com/the-haunted-hotel
6593	The History of Tom Jones, a Foundling	Henry Fielding	https://web.archive.org/web/20230330202918/https://www.gradesaver.com/the-history-of-tom-jones-a-foundling
2852	The Hound of the Baskervilles	Sir Arthur Conan Doyle	https://web.archive.org/web/20220812020520/https://www.litcharts.com/lit/the-hound-of-the-baskervilles
2852	The Hound of the Baskervilles	Sir Arthur Conan Doyle	https://web.archive.org/web/20230330202918/https://www.gradesaver.com/the-hound-of-the-baskervilles
472	The House Behind the Cedars	Charles W. Chesnutt	https://web.archive.org/web/20230330202918/https://www.gradesaver.com/the-house-behind-the-cedars
3692	The House of Life	Dante Gabriel Rossetti	https://web.archive.org/web/20230330202918/https://www.gradesaver.com/the-house-of-life
2638	The Idiot	Fyodor Dostoevsky	https://web.archive.org/web/20240206014001/https://www.litcharts.com/lit/the-idiot
2638	The Idiot	Fyodor Dostoevsky	https://web.archive.org/web/20230330202918/https://www.sparknotes.com/lit/idiot/
2638	The Idiot	Fyodor Dostoevsky	https://web.archive.org/web/20230330202918/https://www.gradesaver.com/the-idiot
2638	The Idiot	Fyodor Dostoevsky	https://web.archive.org/web/20230330202918/https://www.cliffsnotes.com/literature/i/the-idiot/book-summary
6150	The Iliad	Homer	https://web.archive.org/web/20230330202918/https://www.sparknotes.com/lit/iliad/
6150	The Iliad	Homer	https://web.archive.org/web/20230206104031/https://www.litcharts.com/lit/the-iliad
6150	The Iliad	Homer	https://web.archive.org/web/20230330202918/https://www.cliffsnotes.com/literature/i/the-iliad/poem-summary
1164	The Iron Heel	Jack London	https://web.archive.org/web/20230330202918/https://www.gradesaver.com/the-iron-heel
901	The Jew of Malta	Christopher Marlowe	https://web.archive.org/web/20230330202918/https://www.sparknotes.com/drama/jewofmalta/
901	The Jew of Malta	Christopher Marlowe	https://web.archive.org/web/20240206014537/https://www.litcharts.com/lit/the-jew-of-malta
901	The Jew of Malta	Christopher Marlowe	https://web.archive.org/web/20230330202918/https://www.gradesaver.com/the-jew-of-malta
140	The Jungle	Upton Sinclair	https://web.archive.org/web/20230330202918/https://www.sparknotes.com/lit/jungle/
140	The Jungle	Upton Sinclair	https://web.archive.org/web/20230330202918/https://www.gradesaver.com/the-jungle
140	The Jungle	Upton Sinclair	https://web.archive.org/web/20230330202918/https://www.cliffsnotes.com/literature/j/the-jungle/about-the-jungle
140	The Jungle	Upton Sinclair	https://web.archive.org/web/20240310145137/https://www.litcharts.com/lit/the-jungle
236	The Jungle Book	Rudyard Kipling	https://web.archive.org/web/20230330202918/https://www.gradesaver.com/the-jungle-book
8492	The King in Yellow	Robert W. Chambers	https://web.archive.org/web/20230330202918/https://www.gradesaver.com/the-king-in-yellow
54726	The Ladies' Paradise	Emile Zola	https://web.archive.org/web/20230330202918/https://www.gradesaver.com/the-ladies-paradise
396	The Lady or the Tiger?	Frank Stockton	https://web.archive.org/web/20211127201259/https://www.litcharts.com/lit/the-lady-or-the-tiger
396	The Lady or the Tiger?	Frank Richard Stockton	https://web.archive.org/web/20230330202918/https://www.gradesaver.com/the-lady-or-the-tiger
31869	The Lamplighter	Maria Cummins	https://web.archive.org/web/20230330202918/https://www.gradesaver.com/the-lamplighter
10217	The Land of Little Rain	Mary Hunter Austin	https://web.archive.org/web/20230330202918/https://www.gradesaver.com/the-land-of-little-rain
27681	The Last of the Mohicans	James Fenimore Cooper	https://web.archive.org/web/20230330202918/https://www.cliffsnotes.com/literature/l/the-last-of-the-mohicans/book-summary
27681	The Last of the Mohicans	James Fenimore Cooper	https://web.archive.org/web/20231128083906/https://www.litcharts.com/lit/the-last-of-the-mohicans
27681	The Last of the Mohicans	James Fenimore Cooper	https://web.archive.org/web/20230330202918/https://www.sparknotes.com/lit/mohicans/
53489	The Life of Lazarillo de Tormes	Anonymous	https://web.archive.org/web/20220809205249/https://www.litcharts.com/lit/the-life-of-lazarillo-de-tormes
1376	The Little White Bird	J. M. Barrie	https://web.archive.org/web/20230330202918/https://www.gradesaver.com/the-little-white-bird
14257	The Magician	W. Somerset Maugham	https://web.archive.org/web/20230330202918/https://www.gradesaver.com/the-magician
1213	The Man That Corrupted Hadleyburg	Mark Twain	https://web.archive.org/web/20211017010025/https://www.litcharts.com/lit/the-man-that-corrupted-hadleyburg
1213	The Man That Corrupted Hadleyburg	Mark Twain	https://web.archive.org/web/20230330202918/https://www.gradesaver.com/the-man-that-corrupted-hadleyburg
8147	The Man Who Would Be King	Rudyard Kipling	https://web.archive.org/web/20220704090825/https://www.litcharts.com/lit/the-man-who-would-be-king
8147	The Man Who Would Be King	Rudyard Kipling	https://web.archive.org/web/20230330202918/https://www.gradesaver.com/the-man-who-would-be-king
5083	The Man of Feeling	Henry Mackenzie	https://web.archive.org/web/20230330202918/https://www.gradesaver.com/the-man-of-feeling
3457	The Man of the Forest	Zane Grey	https://web.archive.org/web/20230330202918/https://www.gradesaver.com/the-man-of-the-forest
11228	The Marrow of Tradition	Charles W. Chesnutt	https://web.archive.org/web/20230330202918/https://www.gradesaver.com/the-marrow-of-tradition
143	The Mayor of Casterbridge	Thomas Hardy	https://web.archive.org/web/20230330202918/https://www.gradesaver.com/the-mayor-of-casterbridge
143	The Mayor of Casterbridge	Thomas Hardy	https://web.archive.org/web/20220117161315/https://www.litcharts.com/lit/the-mayor-of-casterbridge
143	The Mayor of Casterbridge	Thomas Hardy	https://web.archive.org/web/20230330202918/https://www.sparknotes.com/lit/casterbridge/
1779	The Merchant of Venice	William Shakespeare	https://web.archive.org/web/20230330202918/https://www.sparknotes.com/shakespeare/merchant/
1779	The Merchant of Venice	William Shakespeare	https://web.archive.org/web/20230330202918/https://www.cliffsnotes.com/literature/m/the-merchant-of-venice/play-summary
1779	The Merchant of Venice	William Shakespeare	https://web.archive.org/web/20230329002605/https://www.litcharts.com/lit/the-merchant-of-venice
10148	The Merry Adventures of Robin Hood	Howard Pyle	https://web.archive.org/web/20230330202918/https://www.gradesaver.com/the-merry-adventures-of-robin-hood
1781	The Merry Wives of Windsor	William Shakespeare	https://web.archive.org/web/20230330202918/https://www.cliffsnotes.com/literature/m/the-merry-wives-of-windsor/play-summary
1781	The Merry Wives of Windsor	William Shakespeare	https://web.archive.org/web/20230330202918/https://www.sparknotes.com/shakespeare/merrywives/
1781	The Merry Wives of Windsor	William Shakespeare	https://web.archive.org/web/20230330202918/https://www.gradesaver.com/the-merry-wives-of-windsor
12122	The Monkey's Paw	W.W. Jacobs	https://web.archive.org/web/20230330202918/https://www.gradesaver.com/the-monkeys-paw
222	The Moon and Sixpence	W. Somerset Maugham	https://web.archive.org/web/20230330202918/https://www.gradesaver.com/the-moon-and-sixpence
3268	The Mysteries of Udolpho	Ann Radcliffe	https://web.archive.org/web/20230330202918/https://www.gradesaver.com/the-mysteries-of-udolpho
13937	The Mysterious Rider	Zane Grey	https://web.archive.org/web/20230330202918/https://www.gradesaver.com/the-mysterious-rider
51060	The Narrative of Arthur Gordon Pym of Nantucket	Edgar Allan Poe	https://web.archive.org/web/20230330202918/https://www.gradesaver.com/the-narrative-of-arthur-gordon-pym-of-nantucket
1728	The Odyssey	Homer	https://web.archive.org/web/20230329011700/https://www.litcharts.com/lit/the-odyssey
1728	The Odyssey	Homer	https://web.archive.org/web/20230330202918/https://www.gradesaver.com/the-odyssey
1728	The Odyssey	Homer	https://web.archive.org/web/20230330202918/https://www.cliffsnotes.com/literature/o/the-odyssey/the-odyssey-at-a-glance
1728	The Odyssey	Homer	https://web.archive.org/web/20230330202918/https://www.sparknotes.com/lit/odyssey/
57723	The Orkneyinga Saga	Anonymous	https://web.archive.org/web/20230330202918/https://www.gradesaver.com/the-orkneyinga-saga
